DATE,MONTH,DUSSELDORF_cloud_cover,DUSSELDORF_wind_speed,DUSSELDORF_wind_gust,DUSSELDORF_humidity,DUSSELDORF_pressure,DUSSELDORF_global_radiation,DUSSELDORF_precipitation,DUSSELDORF_sunshine,DUSSELDORF_temp_mean,DUSSELDORF_temp_min,DUSSELDORF_temp_max
20080304,3,6,3.9,15.9,0.77,1.0177,0.89,0.07,3.6,3.5,0.4,7.9
20080305,3,2,3.4,8.4,0.68,1.0301,1.34,0.0,7.9,2.1,-0.6,6.6
20080306,3,8,4.6,9.2,0.79,1.0237,0.35,0.0,0.0,5.2,1.1,7.5
20080307,3,8,4.1,9.2,0.79,1.0155,0.35,0.0,0.0,7.5,6.3,9.4
20080308,3,4,4.1,10.5,0.69,1.011,1.35,0.0,7.5,6.5,0.7,10.7
20080309,3,7,7.0,13.5,0.71,1.0021,0.36,0.01,0.0,8.6,5.5,10.0
20080310,3,6,8.9,20.4,0.66,0.99,0.84,0.13,2.6,7.9,5.5,10.4
20080311,3,7,9.2,18.3,0.77,0.9889,0.65,0.66,1.2,8.5,5.9,12.0
20080312,3,6,10.1,23.6,0.67,0.9973,0.82,0.19,2.3,8.2,5.7,11.3
20080313,3,6,7.0,15.4,0.7,1.012,0.74,0.43,1.7,7.7,5.3,10.3
20080314,3,6,4.6,13.1,0.74,1.0111,1.19,0.0,5.1,8.1,2.2,12.3
20080315,3,5,3.4,8.5,0.74,1.0096,1.06,0.3,3.9,8.5,0.2,15.3
20080316,3,8,3.8,11.5,0.88,1.0004,0.4,1.03,0.0,9.3,5.2,10.9
20080317,3,7,5.1,10.5,0.73,1.0122,0.62,0.03,0.8,5.1,1.9,7.1
20080318,3,4,4.6,12.0,0.73,1.0148,1.36,0.01,6.1,4.1,-0.1,8.5
20080319,3,6,4.5,12.5,0.75,1.0157,0.92,0.0,2.5,4.3,2.4,7.1
20080320,3,7,6.3,19.3,0.84,1.0105,0.42,1.27,0.0,4.3,1.7,7.5
20080321,3,7,6.4,26.6,0.9,0.9823,0.67,0.91,0.9,3.6,0.8,6.5
20080322,3,8,3.6,12.2,0.89,0.9904,0.52,0.17,0.2,2.1,-0.7,5.8
20080323,3,3,2.9,7.1,0.61,1.0002,1.93,0.0,10.7,0.7,-3.6,5.2
20080324,3,7,3.8,13.2,0.81,0.9956,0.84,0.35,1.7,0.7,-1.6,5.8
20080325,3,6,5.8,15.0,0.81,1.002,1.07,0.18,3.1,1.4,-0.3,5.6
20080326,3,8,2.5,7.6,0.91,1.0023,0.46,0.26,0.0,2.3,0.3,3.7
20080327,3,7,2.7,8.5,0.89,1.0012,0.58,0.1,0.3,5.5,2.9,9.1
20080328,3,7,6.4,18.2,0.77,1.0069,0.95,0.6,2.1,7.6,3.9,11.9
20080329,3,5,7.6,16.1,0.63,1.0137,1.27,0.0,4.2,9.4,7.1,12.9
20080330,3,7,5.7,16.0,0.62,1.0074,0.93,0.37,1.9,10.8,8.7,18.2
20080331,3,6,3.1,9.1,0.72,1.0163,0.98,0.0,2.1,10.4,5.2,14.4
20080401,4,4,5.3,15.8,0.77,1.0208,1.25,0.05,3.8,9.2,3.2,14.9
20080402,4,6,5.1,13.2,0.82,1.0211,0.65,0.51,0.4,8.6,5.7,11.2
20080403,4,7,4.2,9.5,0.83,1.0258,0.56,0.19,0.1,7.2,5.6,9.5
20080404,4,7,2.3,5.8,0.82,1.0268,0.51,0.08,0.0,7.1,1.0,9.9
20080405,4,8,3.1,13.0,0.9,1.0103,0.57,1.58,0.1,7.0,3.5,10.5
20080406,4,6,2.7,8.6,0.73,1.0027,1.46,0.15,4.9,4.6,0.2,8.7
20080407,4,4,2.8,9.2,0.68,1.0028,1.81,0.0,7.4,4.1,-1.2,10.2
20080408,4,3,3.0,6.9,0.66,1.0058,1.99,0.0,8.8,5.2,-0.8,10.7
20080409,4,7,1.9,7.9,0.69,0.9999,0.77,0.0,0.7,6.5,1.6,10.7
20080410,4,4,2.5,8.1,0.7,0.9997,1.76,0.0,6.7,6.1,-0.8,12.1
20080411,4,6,2.3,8.1,0.69,1.0003,0.88,0.0,1.1,7.7,2.1,12.5
20080412,4,3,5.6,14.8,0.67,1.0085,1.85,0.18,7.2,9.0,3.1,13.9
20080413,4,7,3.0,7.9,0.8,1.0117,0.98,0.36,1.5,8.8,6.2,12.9
20080414,4,7,2.5,8.1,0.92,1.0132,0.56,0.98,0.0,7.3,5.7,8.3
20080415,4,4,2.3,8.7,0.82,1.0211,1.34,0.16,3.4,5.9,1.4,9.1
20080416,4,3,2.0,11.6,0.72,1.0213,1.59,0.0,5.0,4.4,-1.4,9.5
20080417,4,2,3.9,10.8,0.65,1.0101,2.5,0.0,11.9,6.1,-1.4,12.1
20080418,4,4,6.0,14.0,0.66,1.0013,1.61,0.0,5.0,8.6,3.4,13.9
20080419,4,7,4.0,9.1,0.77,1.0008,0.84,0.1,0.7,8.9,5.9,12.9
20080420,4,5,3.6,10.3,0.74,1.006,2.0,0.0,7.6,11.3,6.5,17.3
20080421,4,5,4.8,12.7,0.66,1.0042,1.73,0.0,5.6,12.3,4.7,17.6
20080422,4,5,3.5,9.5,0.66,1.0093,1.26,0.0,2.6,12.0,8.1,15.4
20080423,4,5,3.0,11.1,0.64,1.0177,1.71,0.64,5.3,13.9,7.2,20.1
20080424,4,6,3.2,15.9,0.77,1.0225,1.45,0.28,3.6,13.0,8.8,17.8
20080425,4,4,3.5,8.5,0.76,1.0275,1.37,0.0,3.1,11.3,6.5,16.1
20080426,4,5,2.4,7.3,0.69,1.0277,1.68,0.0,4.9,13.2,6.6,19.5
20080427,4,4,5.3,12.0,0.44,1.0189,2.26,0.0,8.9,16.5,10.8,21.3
20080428,4,7,3.1,13.3,0.76,1.0078,0.84,1.83,0.5,12.1,6.7,16.1
20080429,4,6,4.6,13.4,0.71,1.0038,1.58,0.06,4.1,11.9,8.3,15.8
20080430,4,6,6.3,15.5,0.58,1.0006,1.24,0.0,2.2,13.3,9.0,17.8
20080501,5,4,4.7,12.8,0.7,1.012,2.08,0.26,7.3,10.9,6.4,15.8
20080502,5,5,2.3,6.6,0.78,1.0224,1.5,0.48,3.5,10.8,6.1,16.5
20080503,5,3,2.4,7.4,0.65,1.0264,2.48,0.0,10.1,13.0,3.8,19.5
20080504,5,2,2.7,8.0,0.58,1.0246,2.8,0.0,12.5,14.3,5.2,20.9
20080505,5,1,3.3,10.7,0.61,1.0265,2.95,0.0,13.6,14.6,5.3,21.1
20080506,5,1,3.4,9.3,0.63,1.0251,2.77,0.0,12.1,16.8,8.1,23.1
20080507,5,1,2.4,8.0,0.58,1.0217,2.87,0.0,12.8,17.5,8.7,24.3
20080508,5,0,2.4,8.0,0.55,1.0183,2.99,0.0,13.7,17.6,8.2,24.7
20080509,5,0,3.0,11.2,0.5,1.0161,3.02,0.0,13.8,19.1,10.9,25.7
20080510,5,0,3.5,8.9,0.44,1.0178,3.03,0.0,13.8,20.0,12.0,26.7
20080511,5,0,3.6,11.5,0.48,1.0191,3.09,0.0,14.2,18.6,9.6,24.4
20080512,5,1,2.4,8.4,0.5,1.0177,2.93,0.0,12.9,18.5,8.7,25.9
20080513,5,4,3.2,10.3,0.53,1.0158,1.79,0.0,4.8,18.7,10.5,25.4
20080514,5,4,2.2,7.9,0.55,1.0131,2.63,0.02,10.4,19.5,12.8,25.8
20080515,5,6,2.5,18.9,0.71,1.0087,2.08,0.59,6.5,18.1,13.9,24.7
20080516,5,6,3.7,10.2,0.79,1.007,1.91,1.7,5.4,16.8,12.7,21.3
20080517,5,8,2.8,6.9,0.93,1.006,0.7,0.63,0.0,12.9,10.0,16.4
20080518,5,7,3.6,8.6,0.74,1.0116,1.14,0.0,1.3,10.9,7.4,14.9
20080519,5,3,3.6,8.9,0.64,1.0154,2.13,0.0,6.7,10.7,5.5,15.5
20080520,5,2,4.4,10.6,0.55,1.0177,2.96,0.0,12.6,12.1,6.2,16.9
20080521,5,3,3.4,9.0,0.51,1.0174,2.68,0.0,10.4,14.1,7.3,19.7
20080522,5,6,1.5,9.2,0.64,1.0165,0.9,0.0,0.4,14.3,6.8,19.7
20080523,5,4,3.1,11.1,0.56,1.0145,2.32,0.0,7.8,16.5,9.4,21.4
20080524,5,5,3.3,10.7,0.62,1.0116,2.08,0.6,6.2,17.0,8.5,23.3
20080525,5,7,2.9,7.8,0.82,1.0124,1.63,0.22,3.5,17.5,13.7,22.4
20080526,5,8,3.4,9.0,0.87,1.0112,0.98,0.01,0.6,17.3,15.0,21.7
20080527,5,7,3.7,11.7,0.8,1.0111,1.01,0.01,0.7,19.0,14.4,23.3
20080528,5,6,2.3,6.7,0.72,1.0107,1.1,0.05,1.0,20.5,16.4,26.0
20080529,5,6,2.8,15.8,0.82,1.0108,1.55,0.04,3.0,19.6,15.5,25.0
20080530,5,7,2.9,7.8,0.86,1.0111,0.73,0.24,0.0,18.5,15.7,21.4
20080531,5,8,2.3,9.5,0.87,1.0148,0.74,0.19,0.0,16.2,14.1,18.5
20080601,6,5,2.7,8.6,0.71,1.0149,2.42,0.0,8.0,20.1,15.6,25.8
20080602,6,5,3.0,10.7,0.67,1.0113,2.24,1.65,6.8,22.8,14.5,29.8
20080603,6,5,3.3,11.5,0.76,1.0119,1.84,0.0,4.3,20.0,16.0,24.5
20080604,6,6,1.9,11.4,0.87,1.0152,0.82,0.39,0.1,17.9,13.0,21.2
20080605,6,6,2.8,7.2,0.85,1.0142,1.25,0.02,1.4,18.8,14.6,23.8
20080606,6,5,1.9,12.0,0.75,1.0126,2.42,0.01,7.9,19.0,13.7,25.4
20080607,6,7,2.6,6.5,0.86,1.0161,0.83,0.0,0.1,16.0,14.1,19.1
20080608,6,4,1.8,5.7,0.8,1.0203,1.95,0.0,4.9,18.1,13.1,26.1
20080609,6,1,2.4,8.1,0.61,1.0219,3.22,0.0,13.9,20.5,12.3,27.2
20080610,6,2,3.0,9.1,0.66,1.0205,2.88,0.0,11.2,19.5,12.1,26.0
20080611,6,4,3.6,11.0,0.67,1.0194,1.9,0.0,4.6,14.7,10.1,19.0
20080612,6,6,2.6,7.4,0.88,1.0142,0.96,1.75,0.4,10.8,7.4,14.1
20080613,6,6,3.4,9.9,0.76,1.0153,0.88,0.08,0.2,11.9,8.4,15.6
20080614,6,6,2.7,14.3,0.81,1.015,1.45,0.92,2.2,11.8,8.4,16.7
20080615,6,4,2.7,13.1,0.8,1.0107,1.93,0.13,4.7,12.3,7.1,18.6
20080616,6,3,2.1,7.9,0.67,1.011,3.01,0.0,12.1,13.6,7.0,18.2
20080617,6,3,1.7,7.4,0.63,1.0133,3.04,0.0,12.4,15.3,7.2,21.7
20080618,6,4,2.9,11.6,0.62,1.015,2.59,0.0,9.0,17.2,9.1,23.1
20080619,6,6,5.5,14.0,0.69,1.0126,1.63,0.59,3.1,17.4,11.4,21.3
20080620,6,6,4.0,11.3,0.69,1.0189,1.43,0.09,2.1,15.2,9.5,20.9
20080621,6,5,2.3,6.6,0.74,1.0201,2.45,0.0,8.0,17.6,12.5,23.5
20080622,6,5,5.4,24.7,0.71,1.0133,2.08,1.9,5.6,22.1,16.4,29.4
20080623,6,2,4.4,11.4,0.6,1.019,3.24,0.0,14.0,16.8,10.6,22.1
20080624,6,3,2.9,7.4,0.62,1.0182,3.15,0.0,13.3,18.0,10.4,24.5
20080625,6,4,3.0,11.0,0.73,1.015,1.61,0.44,3.0,18.9,13.7,23.7
20080626,6,4,3.5,10.3,0.62,1.02,2.61,0.1,9.2,17.7,11.7,23.5
20080627,6,6,5.3,13.1,0.65,1.018,2.14,0.02,6.0,17.8,12.7,22.2
20080628,6,6,5.5,11.0,0.72,1.0185,1.57,0.01,2.8,18.8,15.5,22.8
20080629,6,3,4.3,10.4,0.68,1.0185,2.42,0.0,7.9,17.6,12.5,22.9
20080630,6,4,2.3,7.5,0.65,1.0208,2.55,0.0,8.8,18.1,12.0,23.7
20080701,7,1,2.1,8.9,0.54,1.0165,3.31,0.0,14.7,21.2,11.0,29.3
20080702,7,3,3.9,15.9,0.59,1.0099,2.8,2.86,10.7,24.2,16.6,33.0
20080703,7,7,3.3,9.8,0.88,1.0112,1.22,0.67,1.3,17.9,14.5,22.1
20080704,7,4,3.3,9.6,0.79,1.0165,1.87,0.22,4.5,16.2,12.6,20.8
20080705,7,5,2.8,8.5,0.66,1.0148,2.66,0.0,9.7,18.6,10.7,25.2
20080706,7,5,4.9,13.4,0.6,1.0085,2.53,0.0,8.8,19.5,16.9,23.3
20080707,7,6,7.5,17.7,0.68,1.005,1.53,0.45,2.7,16.9,13.1,21.1
20080708,7,6,7.2,17.1,0.74,1.0096,1.38,0.37,2.0,15.8,12.7,19.5
20080709,7,7,5.1,11.7,0.81,1.015,1.1,0.45,0.9,15.6,12.2,20.8
20080710,7,7,4.3,12.5,0.8,1.0109,0.94,2.47,0.4,19.6,15.6,24.0
20080711,7,7,4.0,11.5,0.84,1.0084,0.86,0.06,0.2,17.3,14.7,20.2
20080712,7,6,5.2,13.9,0.73,1.0095,1.59,0.06,3.1,16.1,13.0,19.3
20080713,7,4,2.6,8.1,0.66,1.0145,2.44,0.0,8.4,15.7,9.6,20.8
20080714,7,3,2.2,8.0,0.69,1.0228,2.56,0.0,9.3,16.4,9.3,22.2
20080715,7,3,4.4,10.3,0.7,1.0257,2.75,0.0,10.7,18.7,12.8,23.6
20080716,7,6,3.4,8.8,0.8,1.0199,1.29,0.81,1.7,16.8,11.7,19.9
20080717,7,8,3.2,10.3,0.83,1.0154,0.79,0.27,0.1,14.5,11.4,17.6
20080718,7,7,4.2,11.4,0.84,1.0124,0.71,0.26,0.0,15.6,12.8,18.6
20080719,7,6,6.0,17.5,0.8,1.0093,1.69,1.73,3.8,17.4,14.6,21.8
20080720,7,6,3.8,12.2,0.85,1.0143,1.07,0.75,0.9,13.8,9.7,17.2
20080721,7,7,5.8,14.6,0.89,1.018,0.7,0.58,0.0,12.4,10.0,14.5
20080722,7,6,3.2,8.5,0.8,1.0238,1.28,0.0,1.8,15.4,12.2,20.2
20080723,7,4,1.7,5.3,0.82,1.0257,1.47,0.0,2.7,16.2,10.6,20.6
20080724,7,0,2.9,9.4,0.65,1.02,3.03,0.0,13.5,19.7,10.9,25.9
20080725,7,4,2.4,7.8,0.65,1.0139,2.3,0.0,7.9,22.2,13.5,28.5
20080726,7,6,2.3,11.5,0.8,1.0143,1.41,0.5,2.5,21.5,18.1,27.4
20080727,7,6,1.6,6.5,0.78,1.0172,1.96,0.0,5.7,22.4,16.3,28.7
20080728,7,5,2.2,8.6,0.71,1.015,2.22,0.0,7.5,24.2,18.4,30.3
20080729,7,5,3.1,10.2,0.74,1.016,1.92,1.08,5.5,22.7,19.4,26.5
20080730,7,3,2.4,7.0,0.73,1.0189,2.05,0.0,6.4,23.1,18.1,28.2
20080731,7,3,2.9,9.0,0.66,1.0151,2.73,0.0,11.6,24.3,17.2,30.0
20080801,8,5,4.3,10.6,0.65,1.015,1.97,0.0,6.0,22.5,16.2,25.7
20080802,8,6,4.8,12.3,0.7,1.0165,1.45,0.01,2.9,19.4,14.8,24.2
20080803,8,7,5.7,18.6,0.77,1.0131,1.29,4.2,2.1,19.9,16.4,23.9
20080804,8,5,5.1,12.5,0.74,1.0099,2.02,0.03,6.5,18.4,15.8,22.0
20080805,8,6,3.4,8.0,0.71,1.0165,1.69,0.0,4.4,18.3,14.2,23.0
20080806,8,4,3.2,7.9,0.63,1.0141,2.54,0.0,10.6,22.7,17.6,29.1
20080807,8,5,4.6,15.1,0.71,1.0068,1.64,0.58,4.2,21.9,16.0,27.9
20080808,8,6,4.6,17.2,0.85,1.0081,1.31,0.48,2.4,17.4,14.9,21.7
20080809,8,4,3.8,11.2,0.68,1.0149,2.22,0.13,8.3,17.6,11.7,21.9
20080810,8,7,5.3,11.9,0.76,1.0084,0.86,0.56,0.5,18.7,16.4,20.6
20080811,8,6,4.1,9.4,0.68,1.0062,1.75,0.0,5.1,18.4,15.1,22.6
20080812,8,6,5.4,15.0,0.75,0.9973,1.68,0.26,4.7,18.7,15.4,24.3
20080813,8,4,7.8,22.2,0.7,1.0064,1.59,0.99,4.2,16.8,14.0,22.0
20080814,8,4,4.3,11.5,0.66,1.0146,2.2,0.0,8.6,16.8,12.2,21.1
20080815,8,2,2.1,8.4,0.71,1.0148,2.35,0.0,9.9,16.0,9.7,22.0
20080816,8,3,1.9,5.1,0.67,1.0132,2.4,0.0,10.4,16.4,9.4,22.5
20080817,8,6,3.7,11.0,0.61,1.0099,1.02,0.0,1.3,18.6,13.2,23.2
20080818,8,6,3.7,11.3,0.77,1.0099,0.9,0.1,0.8,18.4,15.8,23.0
20080819,8,6,6.1,13.5,0.69,1.0088,1.03,0.01,1.4,19.1,16.5,22.9
20080820,8,6,6.7,11.9,0.73,1.0132,0.96,0.04,1.1,17.4,14.0,20.5
20080821,8,6,5.3,12.6,0.68,1.0167,1.35,0.08,3.2,18.3,13.9,23.1
20080822,8,8,2.3,10.5,0.87,1.0134,0.72,1.76,0.3,16.4,12.6,19.3
20080823,8,5,4.1,13.3,0.82,1.0126,1.08,0.03,1.8,14.2,10.4,17.7
20080824,8,6,3.5,10.0,0.77,1.014,1.56,0.12,4.7,15.8,10.2,20.4
20080825,8,6,3.9,8.5,0.8,1.0166,1.25,0.07,2.8,16.8,14.2,20.7
20080826,8,8,3.9,8.4,0.78,1.0222,0.55,0.0,0.0,18.1,16.9,19.9
20080827,8,8,3.3,7.7,0.82,1.0223,0.55,0.0,0.0,17.0,16.3,17.9
20080828,8,8,2.9,6.0,0.83,1.0205,0.54,0.0,0.0,17.6,15.9,19.4
20080829,8,5,2.6,6.6,0.82,1.0203,1.13,0.0,2.3,18.3,14.4,22.7
20080830,8,1,2.2,6.9,0.77,1.019,2.31,0.0,11.5,18.8,11.6,25.5
20080831,8,3,4.1,11.8,0.63,1.0129,2.11,0.0,9.8,21.6,13.6,27.9
20080901,9,5,4.7,12.7,0.71,1.0156,1.29,0.0,3.8,18.2,13.6,21.6
20080902,9,6,5.9,27.2,0.76,1.0094,0.57,0.1,0.1,17.6,13.6,22.4
20080903,9,5,5.6,11.8,0.81,1.0067,0.71,0.04,0.6,13.8,10.7,17.2
20080904,9,5,6.3,13.4,0.68,1.0066,1.59,0.0,6.4,14.6,10.5,18.6
20080905,9,7,6.0,12.6,0.8,1.004,0.7,0.61,0.6,16.4,13.3,19.4
20080906,9,6,6.2,13.9,0.76,1.0039,0.54,0.04,0.1,17.4,15.3,19.6
20080907,9,5,6.4,16.4,0.75,1.0086,1.08,0.21,2.8,16.2,13.4,19.5
20080908,9,5,4.7,10.9,0.72,1.016,1.36,0.0,4.9,16.0,11.4,20.6
20080909,9,3,4.6,10.1,0.63,1.0161,1.86,0.01,9.5,18.5,11.8,24.7
20080910,9,4,3.1,7.9,0.74,1.0156,1.46,0.0,6.0,19.6,14.6,24.6
20080911,9,4,4.0,13.0,0.75,1.012,1.75,0.85,8.8,20.7,15.2,26.4
20080912,9,6,2.6,10.1,0.94,1.0114,0.45,0.7,0.0,15.9,14.3,18.6
20080913,9,6,3.1,9.5,0.8,1.018,0.6,0.01,0.4,13.5,8.8,16.1
20080914,9,3,3.7,12.0,0.67,1.0242,1.88,0.0,10.6,11.9,5.7,16.9
20080915,9,6,3.3,7.6,0.77,1.025,0.67,0.0,0.8,11.5,8.3,14.2
20080916,9,7,2.4,6.8,0.79,1.0243,0.55,0.0,0.3,11.8,8.1,15.6
20080917,9,6,1.8,6.0,0.78,1.0237,0.59,0.0,0.5,11.7,6.8,15.8
20080918,9,2,2.9,10.2,0.67,1.0243,1.79,0.0,10.4,9.8,4.4,15.5
20080919,9,4,2.0,6.0,0.71,1.0266,1.45,0.0,7.1,10.2,3.0,17.2
20080920,9,2,2.3,7.7,0.75,1.031,1.62,0.0,9.0,10.7,4.8,17.1
20080921,9,5,1.6,4.7,0.86,1.0263,0.52,0.0,0.3,10.3,5.8,14.9
20080922,9,6,2.3,7.6,0.86,1.0217,0.86,0.01,2.3,10.7,5.6,14.6
20080923,9,8,2.0,5.6,0.92,1.019,0.39,0.48,0.0,11.8,10.1,13.2
20080924,9,6,3.7,9.4,0.87,1.0231,0.62,0.0,0.9,12.9,8.6,16.2
20080925,9,2,3.7,13.0,0.8,1.0309,1.47,0.0,8.2,11.8,7.6,17.1
20080926,9,1,3.3,9.1,0.76,1.035,1.52,0.0,9.0,12.3,7.1,17.8
20080927,9,1,1.4,4.9,0.78,1.0314,1.57,0.0,9.8,11.4,4.5,19.2
20080928,9,2,1.9,5.9,0.77,1.0248,1.38,0.0,7.8,12.1,6.2,19.4
20080929,9,6,2.8,7.6,0.86,1.0173,0.36,0.03,0.0,10.4,6.7,13.5
20080930,9,8,7.0,14.1,0.9,1.0066,0.35,0.83,0.0,11.0,7.4,12.8
20081001,10,6,7.6,19.6,0.84,0.9987,0.72,0.72,1.9,12.3,8.5,15.9
20081002,10,4,6.5,14.2,0.78,1.0029,0.96,0.08,4.0,9.8,5.0,14.1
20081003,10,5,3.1,11.0,0.85,1.0076,0.81,0.09,2.8,8.1,4.9,12.6
20081004,10,6,5.2,15.5,0.71,1.015,0.87,0.04,3.4,9.1,6.5,11.7
20081005,10,8,7.4,15.7,0.85,1.0051,0.33,2.69,0.0,11.1,9.4,13.0
20081006,10,7,2.0,7.8,0.94,1.0126,0.32,0.05,0.0,12.4,11.2,14.0
20081007,10,6,4.7,9.5,0.86,1.0144,0.82,0.01,3.3,15.3,12.7,17.7
20081008,10,7,3.2,10.3,0.9,1.0173,0.31,0.52,0.0,13.8,8.9,15.8
20081009,10,4,1.1,5.2,0.87,1.0314,0.77,0.0,3.0,10.1,5.5,16.0
20081010,10,5,2.5,6.5,0.85,1.0333,0.94,0.0,4.8,11.3,5.6,17.0
20081011,10,3,3.6,8.1,0.85,1.0292,1.17,0.0,7.7,14.0,9.7,19.5
20081012,10,5,2.7,6.6,0.91,1.0266,0.81,0.0,3.7,13.3,10.7,19.1
20081013,10,4,4.4,9.7,0.81,1.0198,0.8,0.1,3.7,16.2,11.4,21.2
20081014,10,6,3.1,8.8,0.84,1.0206,0.8,0.0,3.8,15.0,12.8,18.1
20081015,10,7,4.9,13.8,0.87,1.0152,0.28,0.76,0.0,14.1,12.1,16.1
20081016,10,6,4.5,14.1,0.85,1.0123,0.4,0.3,0.5,10.6,6.3,13.1
20081017,10,4,3.2,8.0,0.82,1.0193,0.79,0.0,4.1,8.5,4.0,13.1
20081018,10,4,3.6,8.8,0.83,1.0206,0.84,0.0,4.8,8.5,4.3,13.7
20081019,10,4,4.1,9.2,0.81,1.0218,0.73,0.0,3.7,10.0,6.5,15.2
20081020,10,2,5.8,12.2,0.75,1.0141,1.01,0.0,7.4,12.9,6.9,20.1
20081021,10,7,4.1,13.4,0.86,1.0114,0.25,0.12,0.0,11.7,6.8,16.8
20081022,10,6,2.5,6.0,0.85,1.0228,0.28,0.0,0.1,7.8,4.4,11.3
20081023,10,2,5.1,10.6,0.82,1.0275,1.05,0.0,8.6,7.8,3.8,12.6
20081024,10,7,4.6,9.6,0.79,1.0249,0.24,0.09,0.0,9.3,6.1,12.4
20081025,10,6,2.5,7.6,0.91,1.0307,0.27,0.0,0.1,10.6,8.7,13.4
20081026,10,7,5.9,13.6,0.84,1.0188,0.29,0.91,0.2,12.0,9.4,15.6
20081027,10,6,3.1,11.7,0.9,1.0087,0.43,0.2,1.3,8.9,3.6,12.8
20081028,10,3,2.5,7.6,0.82,1.01,0.89,0.0,7.3,5.5,1.8,10.5
20081029,10,5,3.9,3.2,0.85,1.0082,0.8,0.0,6.0,4.2,0.7,10.1
20081030,10,8,2.2,5.8,0.87,0.9994,0.21,0.01,0.0,4.1,2.0,5.8
20081031,10,7,2.0,4.5,0.93,1.0055,0.21,0.14,0.0,4.0,0.9,6.3
20081101,11,8,2.4,7.6,0.92,1.0079,0.21,0.44,0.0,7.2,5.6,10.5
20081102,11,6,3.1,6.7,0.82,1.0152,0.65,0.0,4.5,10.9,8.3,14.7
20081103,11,6,2.3,6.5,0.91,1.0139,0.2,0.0,0.0,8.6,3.1,12.6
20081104,11,4,2.3,8.4,0.9,1.0187,0.73,0.0,6.0,7.7,2.4,15.1
20081105,11,8,3.2,9.9,0.86,1.0142,0.19,0.0,0.0,10.1,7.7,11.6
20081106,11,4,2.4,6.3,0.85,1.0156,0.67,0.0,5.4,9.9,4.3,14.5
20081107,11,5,2.9,9.9,0.85,1.0144,0.44,0.01,2.2,8.7,3.5,12.7
20081108,11,3,4.2,10.3,0.77,1.0187,0.77,0.3,7.4,10.0,6.6,13.2
20081109,11,7,6.3,15.0,0.74,1.0158,0.23,0.2,0.2,10.3,8.7,12.0
20081110,11,8,7.7,15.7,0.74,1.0122,0.22,0.11,0.2,13.8,10.3,15.6
20081111,11,6,7.6,17.8,0.76,1.0094,0.37,0.57,1.6,11.2,6.9,16.4
20081112,11,4,4.7,10.1,0.81,1.017,0.62,0.0,5.5,8.0,4.6,11.3
20081113,11,6,2.7,5.3,0.86,1.0247,0.36,0.0,1.6,7.8,5.4,11.0
20081114,11,8,4.2,8.5,0.83,1.0261,0.17,0.0,0.0,7.9,5.0,10.0
20081115,11,8,4.2,8.0,0.91,1.0268,0.16,0.01,0.0,10.3,9.7,11.1
20081116,11,6,3.4,10.0,0.85,1.0278,0.16,0.0,0.0,9.3,1.3,11.1
20081117,11,6,1.6,6.3,0.86,1.0305,0.16,0.01,0.0,4.6,0.8,8.2
20081118,11,7,3.8,7.7,0.85,1.0152,0.16,0.22,0.0,6.5,4.6,8.2
20081119,11,7,4.5,9.8,0.86,1.0179,0.26,0.09,0.8,8.1,5.6,10.0
20081120,11,7,6.0,13.0,0.85,1.0114,0.15,0.65,0.0,9.1,6.0,11.1
20081121,11,7,6.5,27.0,0.85,1.0042,0.31,0.76,1.4,4.5,0.2,8.7
20081122,11,5,4.9,12.8,0.86,1.0069,0.36,0.01,2.2,1.2,0.1,3.7
20081123,11,8,5.5,14.2,0.89,1.0007,0.14,0.3,0.0,0.9,-0.4,2.3
20081124,11,6,3.3,8.9,0.92,0.9941,0.14,0.42,0.0,0.5,-4.5,2.9
20081125,11,6,1.9,5.0,0.9,1.0129,0.3,0.0,1.5,1.4,-2.3,4.2
20081126,11,7,3.2,7.3,0.91,1.0251,0.14,0.0,0.0,3.1,-1.8,6.0
20081127,11,8,5.1,9.7,0.88,1.0189,0.14,0.02,0.0,4.9,3.8,5.8
20081128,11,8,4.7,9.4,0.78,1.0049,0.14,0.0,0.0,2.5,1.3,4.3
20081129,11,6,2.5,5.2,0.83,0.9963,0.25,0.0,1.0,1.8,-2.8,4.4
20081130,11,6,3.2,10.0,0.89,0.9949,0.13,0.44,0.0,1.8,-3.2,5.0
20081201,12,6,2.2,7.4,0.83,0.9992,0.42,0.0,4.2,3.9,-0.8,6.2
20081202,12,7,4.2,12.7,0.89,1.005,0.12,0.75,0.0,3.5,1.6,4.8
20081203,12,7,3.8,12.3,0.89,0.9993,0.12,0.04,0.0,1.6,0.6,3.1
20081204,12,7,5.6,12.9,0.86,0.9931,0.12,0.56,0.0,2.8,0.2,5.6
20081205,12,7,4.4,10.6,0.85,0.9888,0.12,0.55,0.0,6.1,4.9,7.3
20081206,12,8,2.5,7.6,0.92,1.0067,0.12,0.15,0.0,5.4,4.7,6.5
20081207,12,5,2.4,5.3,0.88,1.0252,0.43,0.0,4.9,4.6,-0.2,8.4
20081208,12,4,3.3,8.3,0.87,1.0254,0.34,0.0,3.0,1.9,-0.6,5.2
20081209,12,7,3.7,9.6,0.89,1.0149,0.11,0.26,0.0,1.1,-0.5,2.8
20081210,12,7,2.4,5.6,0.9,1.0137,0.13,0.0,0.1,2.4,0.2,4.1
